title,genres,link
고스트 워,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80098200
왕이 된 남자,TV 드라마·로맨스 한국 드라마 시대물 TV 드라마,https://www.netflix.com/kr/title/81482476
복수의 사도,호러 영화,https://www.netflix.com/kr/title/80158148
세계테마기행,"Social & Cultural Docs , 다큐시리즈 , 여행 & 어드벤처 다큐멘터리 , TV 프로그램·음식 & 여행",https://www.netflix.com/kr/title/81452823
저스티스,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/70135880
시청률 살인,TV 프로그램·범죄,https://www.netflix.com/kr/title/80217946
나쁜녀석들2,미국 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/60029167
방패 용사 성공담,액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/81058649
너에게 가는 길,코미디,https://www.netflix.com/kr/title/81266221
단테스 피크,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/1151375
이웃집 스파이,영화·스파이 미국 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/80082849
그때 그 사람들,코미디,https://www.netflix.com/kr/title/70044858
포켓몬스터W,TV 프로그램·키즈 애니메이션 시리즈,https://www.netflix.com/kr/title/81275355
사고친 후에,로맨틱 코미디 미국 영화 로맨스 영화 코미디,https://www.netflix.com/kr/title/70059982
마리안,TV 드라마 TV 프로그램·호러,https://www.netflix.com/kr/title/80217779
그린 마일,미국 영화 영화·도서 원작 드라마 장르 영화,https://www.netflix.com/kr/title/60000417
범죄와의 전쟁: 나쁜놈들 전성시대,드라마 장르 영화,https://www.netflix.com/kr/title/81105888
걸 온 더 트레인,미스터리 영화·도서 원작 힌디어 영화 발리우드 영화 스릴러 영화,https://www.netflix.com/kr/title/81144153
클로버필드 패러독스,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80134431
디 에디,TV 드라마 음악 & 뮤지컬,https://www.netflix.com/kr/title/80197844
킬라킬,일본 스쿨 애니메이션 액션 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/70305217
코어,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/60024918
자도빌 포위작전,실화 바탕 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/80041653
서러브레드,미국 영화 드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/80172007
데이비드 애튼버러: 생명의 색을 찾아서,과학 & 자연 다큐멘터리 자연 & 생태 다큐멘터리,https://www.netflix.com/kr/title/81036559
스파이 키드,영화·스파이 가족 영화 미국 영화 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/60020916
결혼작사 이혼작곡,한국 드라마 TV 드라마,https://www.netflix.com/kr/title/81362748
11월 13일: 파리 테러 그 이후,TV 프로그램·범죄,https://www.netflix.com/kr/title/80190097
12인의 심판자,TV 프로그램·범죄 TV 드라마,https://www.netflix.com/kr/title/81218903
겁쟁이 페달,일본 스쿨 애니메이션 일본 소년 만화를 만나다 드라마 장르 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/80061943
지금부터 시작일까,TV 드라마 TV 프로그램·코미디 미국 TV 프로그램,https://www.netflix.com/kr/title/81239671
라켓소년단,한국 드라마 TV 프로그램·10대 TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/81443941
대니와 엘리,미국 영화 드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/80146759
배틀봇,리얼리티 TV 미국 TV 프로그램,https://www.netflix.com/kr/title/81470327
브레이브 블루 월드: 물의 위기를 해결하라,다큐멘터리 영화 과학 & 자연 다큐멘터리 자연 & 생태 다큐멘터리,https://www.netflix.com/kr/title/81326710
잭 모턴과 언더월드,TV 프로그램·미스터리 TV 프로그램·판타지 TV 프로그램·10대 TV 드라마 TV 프로그램·호러,https://www.netflix.com/kr/title/80238357
내 여동생이 이렇게 귀여울 리가 없어,애니메이션 시리즈,https://www.netflix.com/kr/title/80193248
위시 드래곤,가족 영화 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/81153694
케이트,미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80216200
그녀의 이름은 난노,TV 프로그램·10대 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80241947
크리스마스로 불리는 소년,가족 영화 미국 영화 영화·도서 원작 영화·어린이 & 가족,https://www.netflix.com/kr/title/81029733
에놀라 홈즈,미스터리 가족 영화 미국 영화 시대물 영화·도서 원작 액션 & 어드벤처 드라마 장르 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/81277950
브리짓 존스의 베이비,로맨틱 코미디 영화·도서 원작 로맨스 영화 코미디,https://www.netflix.com/kr/title/80103579
사도,실화 바탕 영화 시대물 드라마 장르 영화,https://www.netflix.com/kr/title/80078689
비스트 오브 노 네이션,미국 영화 영화·도서 원작 드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/80044545
애프터 어스,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/70263889
킬링소프틀리,미국 영화 영화·도서 원작 드라마 장르 영화,https://www.netflix.com/kr/title/70209252
풋루즈,미국 영화 청춘 영화 드라마 장르 영화,https://www.netflix.com/kr/title/70178624
하나 그리고 둘,드라마 장르 영화,https://www.netflix.com/kr/title/60003452
휴비의 핼러윈,미스터리 미국 영화 코미디,https://www.netflix.com/kr/title/80245104
샐베이션,TV 프로그램·스릴러 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80171099
#살아있다,호러 영화,https://www.netflix.com/kr/title/81240831
채피,영화·SF 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/80016588
4월은 너의 거짓말,TV 프로그램·10대 일본 스쿨 애니메이션 일본 소년 만화를 만나다 드라마 장르 애니메이션 애니메이션 시리즈 음악 & 뮤지컬,https://www.netflix.com/kr/title/80041089
나이트폴: 신의 기사단,시대물 TV 드라마 미국 TV 프로그램,https://www.netflix.com/kr/title/80161728
Da 5 블러드,미국 영화 액션 & 어드벤처 음악 & 뮤지컬,https://www.netflix.com/kr/title/81045635
"하이바이, 마마!",한국 드라마 TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/81243996
리틀 스트레인저,미국 영화 영화·도서 원작 호러 영화,https://www.netflix.com/kr/title/80241340
블루 재스민,미국 영화 드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/70270362
테이킹 라이브즈,미스터리 미국 영화 영화·도서 원작 스릴러 영화,https://www.netflix.com/kr/title/60033314
4계절의 사나이,실화 바탕 영화 시대물 드라마 장르 영화 고전 영화,https://www.netflix.com/kr/title/732905
스시 장인: 지로의 꿈,다큐멘터리 영화 실존 인물 다큐멘터리 미국 영화,https://www.netflix.com/kr/title/70181716
그 여자 작사 그 남자 작곡,로맨틱 코미디 미국 영화 로맨스 영화 코미디 음악 & 뮤지컬,https://www.netflix.com/kr/title/70052703
클럽 아레스,TV 드라마 TV 프로그램·호러,https://www.netflix.com/kr/title/80995039
승리호,영화·SF 액션 & 어드벤처,https://www.netflix.com/kr/title/81094067
콜,스릴러 영화,https://www.netflix.com/kr/title/81342505
클로이,미국 영화 스릴러 영화 인디 영화,https://www.netflix.com/kr/title/70124183
카구야 님은 고백받고 싶어 ~천재들의 연애 두뇌전~,일본 스쿨 애니메이션 애니메이션 시리즈,https://www.netflix.com/kr/title/81061754
계단: 아내가 죽었다,TV 프로그램·미스터리 TV 프로그램·범죄 미국 TV 프로그램,https://www.netflix.com/kr/title/80233441
보글보글 스폰지밥: 극장판,미국 영화 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/70011204
해적 왕국의 황금시대,다큐멘터리·역사 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/81035118
50 제곱미터,TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/81103322
패밀리 비즈니스,TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/81010818
깊은 숲에서,TV 프로그램·미스터리 TV 프로그램·범죄 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/80240691
더 보이,미국 영화 호러 영화,https://www.netflix.com/kr/title/80071346
웰컴 투 동막골,액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/70205148
어거스트 러쉬,미국 영화 드라마 장르 영화 음악 & 뮤지컬,https://www.netflix.com/kr/title/70077533
비커밍 제인,실화 바탕 영화 시대물 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/70065107
세인트빈센트,미국 영화 코미디 인디 영화,https://www.netflix.com/kr/title/70295665
하우스 버니,로맨틱 코미디 미국 영화 로맨스 영화 코미디,https://www.netflix.com/kr/title/70098895
던전에서 만남을 추구하면 안 되는 걸까,애니메이션 시리즈,https://www.netflix.com/kr/title/80185873
문신을 한 신부님,드라마 장르 영화 인디 영화,https://www.netflix.com/kr/title/81172208
Z 네이션,TV 프로그램·코미디 TV 프로그램·호러 미국 TV 프로그램 TV 프로그램·액션 & 어드벤처,https://www.netflix.com/kr/title/80008434
아무도 살아서 나갈 수 없다,미스터리 미국 영화 영화·도서 원작 호러 영화,https://www.netflix.com/kr/title/80991313
접속,로맨스 영화,https://www.netflix.com/kr/title/70103265
헴록 그로브,TV 프로그램·미스터리 도서 원작 TV 프로그램 TV 프로그램·호러 미국 TV 프로그램,https://www.netflix.com/kr/title/70242310
의형제,스릴러 영화,https://www.netflix.com/kr/title/70142803
마루 밑 아리에티,가족 영화 애니메이션 영화 영화·도서 원작 영화·어린이 & 가족,https://www.netflix.com/kr/title/70216227
트리플 9,미국 영화 스릴러 영화,https://www.netflix.com/kr/title/80045504
스폰지밥 무비: 핑핑이 구출 대작전,가족 영화 미국 영화 코미디 영화·어린이 & 가족,https://www.netflix.com/kr/title/81312563
소피: 웨스트코크 살인 미스터리,TV 프로그램·범죄,https://www.netflix.com/kr/title/81094755
브레이크업- 이별후애,로맨틱 코미디 미국 영화 로맨스 영화 코미디,https://www.netflix.com/kr/title/70042688
마을금고 연쇄습격사건,코미디,https://www.netflix.com/kr/title/80195433
마약왕 파블로 에스코바,TV 프로그램·범죄 도서 원작 TV 프로그램 TV 드라마,https://www.netflix.com/kr/title/80035684
"오, 발레리아",TV 드라마·로맨스 도서 원작 TV 프로그램 TV 드라마 TV 프로그램·코미디,https://www.netflix.com/kr/title/80212986
빈집,드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/70020717
바람계곡의 나우시카,가족 영화 애니메이션 영화 고전 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/70019062
플레이북: 게임의 법칙,미국 TV 프로그램,https://www.netflix.com/kr/title/81025735
1987,실화 바탕 영화 드라마 장르 영화,https://www.netflix.com/kr/title/80231471
만남의 광장,코미디,https://www.netflix.com/kr/title/80195379
영원히 사라지다,TV 프로그램·미스터리 TV 프로그램·범죄 도서 원작 TV 프로그램 TV 프로그램·스릴러 TV 드라마,https://www.netflix.com/kr/title/81150793
펭귄 블룸,가족 영화 실화 바탕 영화 미국 영화 영화·도서 원작 드라마 장르 영화 영화·어린이 & 가족,https://www.netflix.com/kr/title/81350434
"섹스, 거짓말 그리고 비디오테이프",미국 영화 드라마 장르 영화 고전 영화 인디 영화,https://www.netflix.com/kr/title/952082
아무도 모르게 그녀가 죽었다,TV 프로그램·범죄,https://www.netflix.com/kr/title/81017110
복수는 나의 것,스릴러 영화,https://www.netflix.com/kr/title/70038783
신기한 스쿨 버스,TV 프로그램·키즈 키즈 교육 영화 TV 만화 도서 원작 TV 프로그램,https://www.netflix.com/kr/title/70264612
치아문난난적소시광: 우리의 따뜻했던 시절에게,도서 원작 TV 프로그램 TV 프로그램·10대,https://www.netflix.com/kr/title/81200229
검은돈,TV 프로그램·범죄 미국 TV 프로그램,https://www.netflix.com/kr/title/80118100
익스트랙션,미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/80230399
폴링스노우,영화·스파이 영화·도서 원작 스릴러 영화 로맨스 영화,https://www.netflix.com/kr/title/80179174
또 한 번의 여름,청춘 영화 드라마 장르 영화 로맨스 영화 음악 & 뮤지컬,https://www.netflix.com/kr/title/81479739
미드나잇 가스펠,TV 프로그램·코미디 미국 TV 프로그램,https://www.netflix.com/kr/title/80987903
헤드스페이스: 숙면이 필요할 때,과학 & 자연 다큐멘터리 미국 TV 프로그램,https://www.netflix.com/kr/title/81328827
너의 췌장을 먹고 싶어,일본 스쿨 애니메이션 드라마 장르 애니메이션 애니메이션 영화 청춘 영화 영화·도서 원작 로맨스 영화,https://www.netflix.com/kr/title/81037593
더 디그,실화 바탕 영화 시대물 영화·도서 원작 드라마 장르 영화,https://www.netflix.com/kr/title/81167887
비보의 살아있는 모험,가족 영화 미국 영화 영화·어린이 & 가족 음악 & 뮤지컬,https://www.netflix.com/kr/title/81199052
더 울프: 엘레나,TV 프로그램·판타지 도서 원작 TV 프로그램 TV 드라마 TV 프로그램·호러,https://www.netflix.com/kr/title/70300066
늑대의 유혹,영화·도서 원작 드라마 장르 영화 로맨스 영화,https://www.netflix.com/kr/title/81099127
트랜스포터,무술 영화 미국 영화 액션 & 어드벤처,https://www.netflix.com/kr/title/60023643
스노우 화이트 앤 더 헌츠맨,미국 영화 영화·도서 원작 액션 & 어드벤처,https://www.netflix.com/kr/title/70217912
핸콕,미국 영화 액션 & 어드벤처 코미디,https://www.netflix.com/kr/title/70097577
